radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,222,10,45055,8044551,429,16.8157783,41.1082247,1246,4,1,1465835575,1587034261,
UMTS,222,10,45055,8044601,133,16.6942049,41.0454640,1139,3,1,1486587392,1581018887,
UMTS,222,10,45055,8044660,138,16.7723803,41.0847068,41,2,1,1583836426,1583836426,
UMTS,222,10,45055,8044695,249,16.8241324,41.0741935,3624,41,1,1510071846,1583836431,
UMTS,222,10,45055,8044823,290,16.6702311,41.1488254,6489,450,1,1437632391,1597784268,
UMTS,222,10,45055,8044824,298,16.6589607,41.1042070,14758,40,1,1434139670,1583836436,
UMTS,222,10,45055,8044973,368,17.1154195,41.0414412,17116,544,1,1434409551,1583836436,
UMTS,222,10,45055,8044975,376,17.0808894,41.0517452,4336,377,1,1434409551,1583836434,
UMTS,222,10,45055,8045080,143,16.9819192,40.7232781,8714,273,1,1465835581,1583836436,
UMTS,222,10,45055,8045081,198,16.8982748,40.6595470,12469,273,1,1472369794,1583836436,
UMTS,222,10,45055,8045619,27,17.0874634,40.7955923,7431,128,1,1475346212,1583836434,
UMTS,222,10,45055,8046483,426,16.8436608,41.1324719,1679,14,1,1473679308,1581369073,
UMTS,222,10,45055,8046520,422,16.9456792,40.7746881,8283,17,1,1465835581,1581018887,
UMTS,222,10,45055,8046521,430,16.9309849,40.8537574,4833,120,1,1475346207,1583851530,
UMTS,222,10,45055,8046795,123,16.5458326,41.2155792,33,3,1,1581179632,1581179632,
UMTS,222,10,45055,8047089,438,16.7962366,41.0985036,938,34,1,1571960169,1587034261,
UMTS,222,10,45055,8047439,54,17.2139831,40.9912484,3130,45,1,1451555581,1583836436,
UMTS,222,10,45055,8047441,262,17.1800789,41.0175698,2170,7,1,1451555581,1583836434,
UMTS,222,10,45055,8047809,355,16.8618679,41.1369575,1012,26,1,1554579878,1581369073,
UMTS,222,10,45055,8047811,186,16.8433283,41.1316547,537,19,1,1581369073,1581369073,
UMTS,222,10,45055,8047920,457,16.8564710,41.0900090,0,1,1,1597784268,1597784268,
UMTS,222,10,45055,8049380,444,17.1953466,41.0052815,3007,27,1,1451555581,1583836431,
UMTS,222,10,45055,8049381,480,17.1541920,41.0212664,6832,84,1,1451555581,1585941176,
UMTS,222,10,45055,8053091,339,16.7617332,41.0791688,1419,24,1,1583836426,1583836429,
UMTS,222,10,45055,8053850,462,16.8892166,41.0881100,522,5,1,1576672860,1583836415,
UMTS,222,10,45055,8055789,252,16.5729669,40.8373508,113,4,1,1583836421,1583836421,
UMTS,222,10,45055,8055790,177,16.5676101,40.8235705,1780,68,1,1492291306,1583836421,
UMTS,222,10,45055,8055791,17,16.5330923,40.8431807,13076,60,1,1492532157,1585941176,
UMTS,222,10,45055,8055943,355,16.8569430,41.1382946,16981,63,1,1464009597,1581369073,
UMTS,222,10,45055,8055945,186,16.8275567,41.1322883,5582,23,1,1464009597,1581369073,
UMTS,222,10,45055,8059469,159,16.8080481,41.1371828,24,2,1,1581369057,1581369057,
UMTS,222,10,45055,8064509,389,15.9429350,41.7055260,0,1,1,1586054498,1586054498,
UMTS,222,10,45055,8065029,72,18.3203253,42.5135982,0,1,1,1594390347,1594390347,
UMTS,222,10,45055,8065305,298,18.3187764,42.5139185,0,1,1,1594390347,1594390347,
UMTS,222,10,45055,8069869,25,18.3193217,42.5136417,0,1,1,1594390347,1594390347,
UMTS,222,10,45055,8074585,41,18.3210926,42.5134745,0,1,1,1594390347,1594390347,
UMTS,222,10,45055,8096040,322,16.6529944,40.9730568,134,2,1,1497129878,1581018887,
UMTS,222,10,45055,33520257,64,16.7084780,40.8982260,0,1,1,1585941176,1585941176,
UMTS,222,10,45055,105791221,295,16.6532320,40.9736310,0,1,1,1581018887,1581018887,
UMTS,222,10,45055,105939167,32,18.3203294,42.5137490,0,1,1,1594390398,1594390398,
UMTS,222,10,45060,332423,184,18.3209718,42.5134572,0,1,1,1594390347,1594390347,
UMTS,222,10,45060,8004973,92,18.3193138,42.5135787,0,1,1,1594390347,1594390347,
UMTS,222,10,45060,8009141,114,18.3202675,42.5136510,0,1,1,1594390347,1594390347,
UMTS,222,10,45060,8010244,85,15.9462344,41.7071291,29,2,1,1585045829,1585045829,
UMTS,222,10,45060,8032405,48,15.9424177,41.7060123,273,8,1,1585045829,1586054498,
UMTS,222,10,45060,8043429,502,18.3193827,42.5135981,0,1,1,1594390347,1594390347,
UMTS,222,10,45060,8050629,224,18.3192447,42.5137138,0,1,1,1594390347,1594390347,
UMTS,222,10,45060,8055945,186,15.9680590,41.6755710,0,1,1,1581791540,1581791540,
UMTS,222,10,45060,8062255,102,15.5390080,41.5348373,5332,123,1,1460447520,1595500964,
UMTS,222,10,45060,8062256,110,15.5064403,41.5803486,12760,192,1,1470899364,1595500964,
UMTS,222,10,45060,8062787,67,15.2559518,41.4927586,11614,92,1,1471339701,1596680438,
UMTS,222,10,45060,8063850,34,15.4108954,41.7317673,4433,55,1,1440828816,1595500963,
UMTS,222,10,45060,8064339,495,15.6164160,41.4303817,30194,182,1,1440306883,1581791535,
UMTS,222,10,45060,8064340,56,15.5530776,41.4581793,508,23,1,1511276624,1582394217,
UMTS,222,10,45060,8064341,64,15.5504166,41.4611005,697,12,1,1498600316,1582394214,
UMTS,222,10,45060,8064349,144,15.5991211,41.4974248,7184,41,1,1439837007,1582394217,
UMTS,222,10,45060,8064350,152,15.5515037,41.4509635,3797,8,1,1464286859,1582394214,
UMTS,222,10,45060,8064359,72,15.5486672,41.4683179,8323,29,1,1431262936,1582394217,
UMTS,222,10,45060,8064360,80,15.5352896,41.4479230,24109,65,1,1440999585,1582394214,
UMTS,222,10,45060,8064361,88,15.5318835,41.4677212,28524,51,1,1499088844,1581791540,
UMTS,222,10,45060,8064409,,15.5423760,41.4533327,1301,6,1,1570439581,1610459005,
UMTS,222,10,45060,8064419,240,15.5564390,41.4449967,323,14,1,1581791494,1582394214,
UMTS,222,10,45060,8064420,240,15.5591328,41.4373449,1290,16,1,1464286859,1582394214,
UMTS,222,10,45060,8064429,0,15.5910689,41.4825481,38964,79,1,1437770155,1598599873,
UMTS,222,10,45060,8064430,8,15.5474846,41.4564349,1297,6,1,1512421008,1581791540,
UMTS,222,10,45060,8064431,16,15.5486032,41.4648293,656,42,1,1431262938,1582394214,
UMTS,222,10,45060,8064439,88,15.5357617,41.4612415,496,26,1,1497894723,1581791540,
UMTS,222,10,45060,8064459,24,15.5895027,41.4899185,7651,72,1,1439837007,1581791540,
UMTS,222,10,45060,8064460,32,15.5861069,41.4410422,6264,76,1,1436895552,1582394214,
UMTS,222,10,45060,8064461,40,15.5508561,41.4515417,4969,48,1,1492529205,1582394217,
UMTS,222,10,45060,8064467,,15.5040501,41.4403227,3339,2,1,1602890254,1610665501,
UMTS,222,10,45060,8064481,,15.5876866,41.4340725,15924,19,1,1514063456,1589755777,
UMTS,222,10,45060,8064496,,15.4069765,41.3180126,0,8,1,1606001736,1608064503,
UMTS,222,10,45060,8064497,,15.4893537,41.4386681,0,2,1,1608063558,1610665501,
UMTS,222,10,45060,8064499,224,15.5694164,41.4982959,4284,182,1,1431262874,1595500964,
UMTS,222,10,45060,8064500,232,15.5568991,41.4798533,1637,51,1,1466716465,1586054498,
UMTS,222,10,45060,8064507,232,15.5597345,41.4819102,121,3,1,1558227720,1581791540,
UMTS,222,10,45060,8064509,389,15.6406449,41.5374991,31509,52,1,1448027335,1595500964,
UMTS,222,10,45060,8064520,320,15.5510913,41.4689711,1333,18,1,1465507419,1582394214,
UMTS,222,10,45060,8064527,328,15.5581340,41.5111020,0,1,1,1595500964,1595500964,
UMTS,222,10,45060,8064529,336,15.3965832,41.7264524,34357,588,1,1440306883,1582394214,
UMTS,222,10,45060,8064531,,15.5647733,41.4561897,1384,5,1,1512644485,1600086341,
UMTS,222,10,45060,8064539,509,15.9814852,41.6716343,7740,164,1,1437632335,1586054498,
UMTS,222,10,45060,8064540,506,15.8817460,41.5758865,27420,120,1,1431262293,1581791540,
UMTS,222,10,45060,8064541,158,15.8953744,41.6326174,2915,41,1,1465133628,1582394217,
UMTS,222,10,45060,8064559,26,15.9340296,41.6501924,5099,47,1,1437632334,1583143835,
UMTS,222,10,45060,8064560,34,15.8821946,41.4943521,23528,28,1,1433145945,1582394214,
UMTS,222,10,45060,8064561,42,15.9121363,41.6430741,2673,77,1,1465198006,1582394217,
UMTS,222,10,45060,8064589,460,15.9205967,41.6339605,281,36,1,1452564244,1581791540,
UMTS,222,10,45060,8064591,257,15.8883704,41.6402302,5395,54,1,1467311690,1581791535,
UMTS,222,10,45060,8064609,42,15.9116992,41.6284226,6488,14,1,1441367867,1582394217,
UMTS,222,10,45060,8064629,509,15.9402532,41.6724154,7385,8,1,1472984556,1586054498,
UMTS,222,10,45060,8064630,402,15.8845062,41.6042113,3463,45,1,1437632392,1581791540,
UMTS,222,10,45060,8064675,23,17.5826363,42.7318726,258,11,1,1467124374,1594487175,
UMTS,222,10,45060,8064696,,15.3128291,41.3640816,1571,15,1,1564378366,1606693700,
UMTS,222,10,45060,8064869,509,15.9677513,41.6756156,34,2,1,1583143835,1583143835,
UMTS,222,10,45060,8064941,425,16.0306802,41.7035475,52376,9,1,1526320010,1586054498,
UMTS,222,10,45060,8064979,307,16.3760063,41.2418059,55030,16,1,1554883047,1597784268,
UMTS,222,10,45060,8065011,200,15.9701736,41.6803659,591,8,1,1581791535,1582394217,
UMTS,222,10,45060,8065051,104,16.2760577,41.2574798,1955,57,1,1595500969,1596925985,
UMTS,222,10,45060,8065290,164,16.2735760,41.3156995,56,3,1,1584120394,1584120394,
UMTS,222,10,45060,8065296,164,16.2546624,41.2825117,4255,32,1,1584120394,1596925985,
UMTS,222,10,45060,8065301,314,15.9480940,41.7069190,0,1,1,1585045829,1585045829,
UMTS,222,10,45060,8065305,298,18.3191591,42.5137261,27,3,1,1594390347,1594390347,
UMTS,222,10,45060,8065306,306,16.2780278,41.3140477,373,2,1,1582997222,1584017610,
UMTS,222,10,45060,8065307,314,15.9418286,41.7063641,344,25,1,1571439846,1586054498,
UMTS,222,10,45060,8066085,72,15.5841519,41.5040694,23089,23,1,1471762305,1581791540,
UMTS,222,10,45060,8066086,80,15.4896295,41.4127617,20917,144,1,1464286859,1582394214,
UMTS,222,10,45060,8066087,88,15.5248856,41.4730280,17549,80,1,1471339726,1595500964,
UMTS,222,10,45060,8066115,23,15.5636648,41.4998765,17703,29,1,1471339726,1581791540,
UMTS,222,10,45060,8066135,495,15.6162038,41.5122167,9633,115,1,1471762305,1595500964,
UMTS,222,10,45060,8066136,56,15.4405119,41.2791279,21805,42,1,1464286859,1581791540,
UMTS,222,10,45060,8066137,,15.5482076,41.4552153,4335,30,1,1510938242,1599963440,
UMTS,222,10,45060,8066147,185,15.6345422,41.5275199,21009,81,1,1470899369,1581791535,
UMTS,222,10,45060,8066195,144,15.6407174,41.5626260,16042,35,1,1470856100,1582394217,
UMTS,222,10,45060,8066196,,15.5541320,41.4480873,3975,51,1,1577400420,1602518420,
UMTS,222,10,45060,8066197,83,15.5261934,41.4447784,3009,13,1,1492529205,1581791540,
UMTS,222,10,45060,8066236,126,15.5068759,41.5456465,14341,129,1,1470899364,1595500964,
UMTS,222,10,45060,8066255,488,15.5348331,41.4609134,328,8,1,1498672300,1582394217,
UMTS,222,10,45060,8066256,,15.5322487,41.4564171,23856,34,1,1559341171,1595957303,
UMTS,222,10,45060,8066336,328,15.5494588,41.4702880,623,9,1,1513012241,1581791540,
UMTS,222,10,45060,8066337,328,15.5034767,41.5344893,18374,111,1,1471339726,1581791540,
UMTS,222,10,45060,8066345,240,15.6324411,41.5462993,31848,9,1,1498151950,1582394214,
UMTS,222,10,45060,8066346,248,15.5570322,41.4413848,232,2,1,1492583452,1582394214,
UMTS,222,10,45060,8066355,0,15.6414897,41.5350183,33379,130,1,1471762305,1593551601,
UMTS,222,10,45060,8066356,,15.5607516,41.4552330,2587,61,1,1562279067,1581549712,
UMTS,222,10,45060,8066367,376,15.5280300,41.4564670,0,1,1,1513247889,1582740111,
UMTS,222,10,45060,8066376,32,15.5597621,41.4497378,271,11,1,1492236896,1582394214,
UMTS,222,10,45060,8066377,40,15.4820443,41.4216665,6861,29,1,1464286859,1582394217,
UMTS,222,10,45060,8066387,304,15.5753840,41.5193802,15945,55,1,1472984556,1582394214,
UMTS,222,10,45060,8066395,209,15.8345739,41.6892144,13761,63,1,1488200878,1586054498,
UMTS,222,10,45060,8066405,336,15.5878505,41.5074200,4031,252,1,1471339726,1581791540,
UMTS,222,10,45060,8067045,351,15.4075308,41.7326836,5869,260,1,1500734287,1597784268,
UMTS,222,10,45060,8069869,25,18.3192890,42.5136805,0,1,1,1594390347,1594390347,
UMTS,222,10,45060,8074519,,16.1296964,41.3855605,27688,1009,1,1607193254,1611330408,
UMTS,222,10,45060,8074520,,16.1289110,41.3858610,0,6,1,1607192803,1611096449,
UMTS,222,10,45060,8074585,53,18.3210977,42.5134641,0,1,1,1555067169,1594390347,
UMTS,222,10,45060,8075695,17,16.4665644,41.1183330,2925,2,1,1562527589,1580575553,
UMTS,222,10,45060,8076339,271,16.2745850,41.0764360,161,7,1,1580575553,1580575553,
UMTS,222,10,45060,8076340,279,16.2245132,41.0470962,690,24,1,1580575553,1580575553,
UMTS,222,10,45060,8076341,287,16.1750594,41.5013351,50250,4,1,1561531335,1580575553,
UMTS,222,10,45060,8076741,44,15.9790641,41.9334987,1397,337,1,1435104657,1596392321,
UMTS,222,10,45060,8078709,220,15.7386010,41.3524127,20522,120,1,1437620212,1595500968,
UMTS,222,10,45060,8078710,228,15.7169665,41.3791178,29474,199,1,1437064153,1595500968,
UMTS,222,10,45060,8081049,385,16.5847051,41.1154347,1465,20,1,1569708898,1580916664,
UMTS,222,10,45060,8081051,406,15.9692604,41.6942958,17170,27,1,1560096814,1586054498,
UMTS,222,10,45060,8084121,112,16.3408004,41.1980524,161,6,1,1582819779,1582819779,
UMTS,222,10,45060,8084649,367,15.6705140,41.4152550,10127,81,1,1440828816,1597784268,
UMTS,222,10,45060,8084651,113,15.6339259,41.4456707,30394,266,1,1437620212,1597784268,
UMTS,222,10,45060,8084655,367,15.6652127,41.4165554,1058,22,1,1499270937,1597784268,
UMTS,222,10,45060,8086037,,15.3698188,41.2815216,5689,8,1,1560660924,1585694092,
UMTS,222,10,45060,8086085,0,15.6308360,41.5331697,17794,95,1,1466588587,1582394217,
UMTS,222,10,45060,8086087,,15.5585454,41.4563294,1506,30,1,1512642552,1581965430,
UMTS,222,10,45060,8086527,22,15.9227166,41.5785170,27527,35,1,1527179121,1583143835,
UMTS,222,10,45060,8086591,67,15.9232660,41.4860970,24566,155,1,1437632392,1581791540,
UMTS,222,10,45060,8087677,43,15.1965685,41.4590894,12739,6,1,1471885842,1596680438,
UMTS,222,10,45060,8091301,407,16.1610731,41.7812213,19713,13,1,1560096813,1581791540,
UMTS,222,10,45060,8092859,74,15.4415255,41.7818172,9636,20,1,1465479701,1597784268,
UMTS,222,10,45060,8092949,28,15.4070841,41.7223808,14186,563,1,1432411763,1595500964,
UMTS,222,10,45060,8092950,36,15.4283860,41.6547316,46545,313,1,1439837007,1595500964,
UMTS,222,10,45060,8092959,17,15.3882448,41.6996020,6396,13,1,1490077292,1597784268,
UMTS,222,10,45060,8092960,12,15.3803728,41.6873243,821,9,1,1489386090,1591231695,
UMTS,222,10,45060,8092961,20,15.3679479,41.6850769,2140,26,1,1490077292,1591231695,
UMTS,222,10,45060,8093090,284,15.9992256,41.2765373,3175,37,1,1498432212,1595500968,
UMTS,222,10,45060,8094605,,16.1289110,41.3858610,0,18,1,1607770813,1611257993,
UMTS,222,10,45060,8094841,,15.3099926,41.3588887,9316,44,1,1558994760,1593621602,
UMTS,222,10,45060,8095329,52,15.3764848,41.6828725,43,3,1,1591231695,1591231695,
UMTS,222,10,45060,8095330,60,15.3727358,41.6053770,41059,66,1,1465508408,1595500964,
UMTS,222,10,45060,8095331,68,15.3587982,41.6864337,5301,37,1,1500538735,1590645317,
UMTS,222,10,45060,8095341,228,15.3768692,41.6800648,33,2,1,1590264125,1591231695,
UMTS,222,10,45060,8095350,108,15.4279946,41.6574371,4203,80,1,1439799188,1595500964,
UMTS,222,10,45060,8095577,,16.1289110,41.3858610,0,614,1,1607191532,1611430898,
UMTS,222,10,45060,8095606,297,16.3686033,41.2372691,544,13,1,1554883047,1597784268,
UMTS,222,10,45060,8095607,305,16.0155450,41.7070833,11879,21,1,1561531335,1586054498,
UMTS,222,10,45060,8096910,182,15.7397458,41.6296047,49844,546,1,1437632331,1584871041,
UMTS,222,10,45060,8096915,371,15.8319732,41.6587181,7656,55,1,1543054541,1582394214,
UMTS,222,10,45060,8097050,440,16.1901158,41.3053502,8695,27,1,1552333759,1598794423,
UMTS,222,10,45060,8099970,55,16.3587505,41.2414318,1707,18,1,1554883047,1597784268,
UMTS,222,10,45060,8103739,335,15.1961112,41.9092745,66392,134,1,1439837007,1597784268,
UMTS,222,10,45060,8103740,485,15.1646085,41.9088231,21425,214,1,1437632331,1597784268,
UMTS,222,10,45060,8107899,484,16.1471972,41.2417930,3143,75,1,1479232822,1595500968,
UMTS,222,10,45060,8108941,428,16.0472143,41.2424088,182,5,1,1514317513,1595500968,
UMTS,222,10,45060,8109070,110,15.5083709,41.5820377,14515,243,1,1439837007,1595500964,
UMTS,222,10,45060,8109435,323,16.0135812,41.2590371,9002,138,1,1482319878,1597784268,
UMTS,222,10,45060,8109437,116,15.9601399,41.5135114,41343,246,1,1480801326,1595500968,
UMTS,222,10,45060,8109626,369,15.3713575,41.0880586,4440,111,1,1454157515,1609875588,
UMTS,222,10,45060,8109691,161,15.7835090,41.3656618,5058,126,1,1432411758,1595500968,
UMTS,222,10,45060,8109695,145,15.8922869,41.5800623,25814,5,1,1470899369,1581791535,
UMTS,222,10,45060,8109696,153,15.8682715,41.3276010,10067,140,1,1460447520,1595500968,
UMTS,222,10,45060,8109697,161,15.8006625,41.3583477,7121,95,1,1470899369,1595500968,
UMTS,222,10,45060,8109709,337,15.5542954,41.2586966,48123,169,1,1433576280,1581791540,
UMTS,222,10,45060,8109719,431,18.3210718,42.5134258,1,2,1,1594390347,1594390347,
UMTS,222,10,45060,8109721,436,16.1971807,41.3404402,45625,63,1,1436718073,1585045829,
UMTS,222,10,45060,8109791,383,15.1854944,41.9101457,13050,89,1,1438497841,1597559152,
UMTS,222,10,45060,8109889,134,15.4899442,41.5978487,1210,34,1,1440786516,1595500964,
UMTS,222,10,45060,8109890,142,15.5419128,41.5116401,23567,575,1,1437819896,1595500964,
UMTS,222,10,45060,8109949,391,15.3231160,41.7603982,94937,366,1,1471098045,1596142880,
UMTS,222,10,45060,8109979,118,15.5566272,41.5093861,3733,29,1,1439837007,1595500964,
UMTS,222,10,45060,8109980,126,15.5237789,41.5485128,20727,75,1,1444488505,1595500964,
UMTS,222,10,45060,8109985,,15.4563800,41.3902081,9021,7,1,1606001736,1610741024,
UMTS,222,10,45060,8109999,172,15.8260786,41.3306296,1591,7,1,1528488468,1595500968,
UMTS,222,10,45060,8110025,140,15.9429448,41.3034246,12383,298,1,1470899369,1595500968,
UMTS,222,10,45060,8110026,148,15.7958669,41.3059222,34274,93,1,1470899369,1595500968,
UMTS,222,10,45060,8110049,375,15.2605409,41.8950088,28337,593,1,1433104976,1595500963,
UMTS,222,10,45060,8110050,383,15.1820251,41.9151172,74208,808,1,1434143758,1597559152,
UMTS,222,10,45060,8110089,431,15.3370135,41.8551575,19872,117,1,1433104976,1595500963,
UMTS,222,10,45060,8110090,439,15.3385036,41.8402196,10324,244,1,1437632331,1595500963,
UMTS,222,10,45060,8110091,447,15.3028419,41.8692792,6190,238,1,1425984366,1595500963,
UMTS,222,10,45060,8110139,351,15.3905059,41.7623018,16912,719,1,1430665806,1597784268,
UMTS,222,10,45060,8110140,359,15.3128371,41.7901688,6736,95,1,1541172238,1595527124,
UMTS,222,10,45060,8110141,367,15.3434842,41.8256662,90418,260,1,1437632331,1596142880,
UMTS,222,10,45060,8110345,166,15.4620270,41.6094118,42329,142,1,1468256806,1595500964,
UMTS,222,10,45060,8110346,174,15.4430575,41.6400360,50532,289,1,1462588829,1595500964,
UMTS,222,10,45060,8110569,49,16.2290576,41.2542683,3036,50,1,1595500969,1609875589,
UMTS,222,10,45060,8110570,57,16.1936502,41.2500886,5244,55,1,1554883047,1596925985,
UMTS,222,10,45060,8110591,476,16.3949484,41.2263007,3413,73,1,1595500969,1595500969,
UMTS,222,10,45060,8111399,323,15.6009578,41.4789485,29065,151,1,1433181832,1595500964,
UMTS,222,10,45060,8111400,158,15.5856793,41.4421116,25496,47,1,1430665812,1595500964,
UMTS,222,10,45060,8111406,,15.4758457,41.3404692,242,14,1,1602629036,1610746396,
UMTS,222,10,45060,8112189,510,15.6746645,41.3939999,7107,144,1,1436895552,1595500964,
UMTS,222,10,45060,8112195,510,15.7029027,41.3952743,3489,11,1,1536734161,1595500964,
UMTS,222,10,45060,8112196,,15.4906391,41.3554288,8892,14,1,1595627376,1599871542,
UMTS,222,10,45060,8112197,185,15.6388280,41.4480160,0,1,1,1595500964,1595500964,
UMTS,222,10,45060,8112209,236,15.8779283,41.3294878,2519,55,1,1440828828,1595500968,
UMTS,222,10,45060,8112210,119,15.8733436,41.2982051,39657,142,1,1434658709,1595500969,
UMTS,222,10,45060,8112211,252,15.8700251,41.3310050,393,11,1,1440306883,1595500968,
UMTS,222,10,45060,8112219,196,16.0529193,41.2434416,2013,64,1,1470254805,1595500968,
UMTS,222,10,45060,8112220,204,16.0704941,41.2432830,5804,126,1,1437632391,1595500968,
UMTS,222,10,45060,8113299,146,16.1025119,41.2405807,685,17,1,1595500968,1595500968,
UMTS,222,10,45060,8113300,154,16.0841892,41.2459222,1030,42,1,1482806348,1595500968,
UMTS,222,10,45060,8113391,219,15.7074858,41.3769840,3421,28,1,1471531952,1595500964,
UMTS,222,10,45060,8113397,219,15.7066872,41.3998482,40992,318,1,1447184147,1595500964,
UMTS,222,10,45060,8113419,180,15.9658040,41.6975149,1610,43,1,1498151944,1585045834,
UMTS,222,10,45060,8113420,501,15.9541199,41.7064390,858,122,1,1438995727,1590343060,
UMTS,222,10,45060,8113500,210,15.9310584,41.6458232,4431,23,1,1467311690,1582394217,
UMTS,222,10,45060,8113509,88,15.9598155,41.9365532,839,105,1,1447595176,1594056360,
UMTS,222,10,45060,8113549,209,15.9019922,41.6456758,9393,452,1,1437632335,1590343060,
UMTS,222,10,45060,8113550,504,15.7597003,41.6531886,9789,141,1,1448626377,1581791540,
UMTS,222,10,45060,8113737,251,15.2068974,42.0355271,439,24,1,1597559147,1597559152,
UMTS,222,10,45060,8113801,295,15.3457088,41.8366185,2855,66,1,1433104966,1595500963,
UMTS,222,10,45060,8113887,,15.4057990,41.3168607,10637,16,1,1595450229,1601676022,
UMTS,222,10,45060,8114026,492,15.3606374,41.7365288,38878,68,1,1458236455,1597559171,
UMTS,222,10,45060,8114060,311,15.1237888,41.9213899,12114,36,1,1438497841,1597559147,
UMTS,222,10,45060,8114115,317,15.3200584,41.3894651,35432,204,1,1464286859,1581791540,
UMTS,222,10,45060,8114119,78,15.0552809,42.1914783,49153,8,1,1523387195,1597559171,
UMTS,222,10,45060,8114141,117,15.8776646,41.2891039,52093,619,1,1434342355,1584871041,
UMTS,222,10,45060,8114225,79,18.3197216,42.5134994,21,7,1,1463676050,1594390347,
UMTS,222,10,45060,8114327,108,15.8597575,41.3711535,39308,102,1,1457967459,1586054498,
UMTS,222,10,45060,8114339,418,15.6007391,41.4828505,7412,14,1,1439837007,1595500964,
UMTS,222,10,45060,8114341,436,15.5617918,41.4560429,176,3,1,1489857714,1581791535,
UMTS,222,10,45060,8114346,,15.5639914,41.4281193,2447,6,1,1589755860,1589756111,
UMTS,222,10,45060,8114359,29,15.5480742,41.4530393,24,2,1,1570221233,1581791535,
UMTS,222,10,45060,8114956,85,15.9532379,41.6653355,16652,29,1,1532271688,1583143835,
UMTS,222,10,45060,8116839,334,15.9118660,41.3211539,14608,204,1,1470899369,1595500968,
UMTS,222,10,45060,8116841,91,15.8475502,41.3286515,4450,32,1,1472203343,1595500968,
UMTS,222,10,45060,8125070,338,15.8653716,41.6503973,43266,27,1,1440999571,1584871041,
UMTS,222,10,45060,8477153,369,15.3447289,41.0771434,3368,52,1,1454157515,1609875588,
UMTS,222,10,45060,8507062,,15.3256014,41.3534657,7861,15,1,1562733168,1606694725,
UMTS,222,10,45060,9053955,251,15.2117670,42.0364570,0,1,1,1597559152,1597559152,
UMTS,222,10,45060,9061949,311,15.1413128,42.0229140,19,2,1,1597559147,1597559147,
UMTS,222,10,45060,9061950,383,15.0306870,41.9447050,0,1,1,1595500957,1595500957,
UMTS,222,10,45060,9078839,383,14.7807912,42.5044308,32,3,1,1596142891,1596142891,
UMTS,222,10,45060,9088249,383,15.1490510,42.0242440,0,1,1,1597559152,1597559152,
UMTS,222,10,45060,9092360,383,14.5985592,42.4833965,102,3,1,1596142880,1596142880,
UMTS,222,10,45060,12977184,391,14.7380650,42.5008610,15,2,1,1596142880,1596142880,
UMTS,222,10,45060,13035843,383,14.7728989,42.5046832,582,3,1,1596142891,1596142891,
UMTS,222,10,45060,29105139,79,18.3193783,42.5135363,0,1,1,1594390347,1594390347,
UMTS,222,10,45065,58783,108,14.4686286,40.6220874,634,33,1,1581141742,1581141742,
UMTS,222,10,45065,8430886,108,15.6578495,40.2758605,45869,4,1,1584349051,1584349051,
UMTS,222,10,45065,11971495,17,15.2707796,40.6136479,3586,8,1,1437913556,1590409027,
UMTS,222,10,45065,12125210,271,14.7748850,40.6842610,0,1,1,1590409107,1590409107,
UMTS,222,10,45065,12125221,412,14.7756636,40.6745788,943,76,1,1435567540,1591341210,
UMTS,222,10,45065,12125233,187,14.7794239,40.7074560,2844,83,1,1500568455,1592742829,
UMTS,222,10,45065,12125337,35,14.7095905,40.7037160,2757,11,1,1557592159,1584349051,
UMTS,222,10,45065,12125427,502,15.0164582,40.6019394,1866,99,1,1440479865,1590409039,
UMTS,222,10,45065,12125437,76,15.0785121,40.6094475,1677,9,1,1503418525,1590409030,
UMTS,222,10,45065,12125438,84,15.0505318,40.6018204,2106,38,1,1461742160,1590409030,
UMTS,222,10,45065,12125439,92,15.0406400,40.6059893,1235,35,1,1445956472,1590409030,
UMTS,222,10,45065,12125449,204,15.0629342,40.5911527,16348,38,1,1491589586,1590409030,
UMTS,222,10,45065,12129738,49,14.8466007,40.6080171,37752,47,1,1495308173,1592159540,
UMTS,222,10,45065,12129938,70,14.7752384,40.6855717,319,17,1,1590409107,1590409107,
UMTS,222,10,45065,12133468,353,15.7737350,40.0516478,4463,26,1,1437741232,1582038923,
UMTS,222,10,45065,12133618,401,15.9024819,40.0126175,2359,316,1,1436640516,1598774239,
UMTS,222,10,45065,12134228,129,14.8847853,40.6008372,3035,47,1,1537135740,1592159540,
UMTS,222,10,45065,12134247,499,14.8705293,40.6538568,627,10,1,1493053182,1590409039,
UMTS,222,10,45065,12134249,501,14.8634944,40.6615016,7063,72,1,1473883985,1591218284,
UMTS,222,10,45065,12134377,25,14.7765333,40.6914489,181,9,1,1590409107,1590409107,
UMTS,222,10,45065,12134378,33,14.7807719,40.6959905,999,60,1,1475092843,1590409107,
UMTS,222,10,45065,12134393,217,14.8652481,40.6566620,1499,105,1,1461705119,1593422793,
UMTS,222,10,45065,12135619,290,15.7385603,40.1589296,6504,329,1,1431282173,1598774244,
UMTS,222,10,45065,12136582,12,14.6274320,40.7409932,640,53,1,1448022280,1595679857,
UMTS,222,10,45065,12136928,159,15.1170238,40.6021017,20173,335,1,1430803149,1590409030,
UMTS,222,10,45065,12140772,114,14.7765169,40.7239898,2269,371,1,1438233119,1592742829,
